Latitude,Longitude,Date,Amount
57.148295,-2.099331,02/10/2019,308
57.148295,-2.099331,02/10/2019,300
57.148295,-2.099331,02/10/2019,280
57.148295,-2.099331,02/10/2019,312
57.148295,-2.099331,02/10/2019,280
57.148295,-2.099331,02/10/2019,312
57.148295,-2.099331,02/10/2019,188
57.148295,-2.099331,02/10/2019,196
57.148295,-2.099331,02/10/2019,176
57.148295,-2.099331,02/10/2019,112
57.148295,-2.099331,02/10/2019,120
57.148295,-2.099331,03/10/2019,108
57.148295,-2.099331,03/10/2019,132
57.148295,-2.099331,03/10/2019,116
57.148295,-2.099331,03/10/2019,128
57.148295,-2.099331,03/10/2019,124
57.148295,-2.099331,03/10/2019,124
57.148295,-2.099331,03/10/2019,68
57.148295,-2.099331,03/10/2019,112
57.148295,-2.099331,03/10/2019,116
57.148295,-2.099331,03/10/2019,128
57.148295,-2.099331,03/10/2019,88
57.148295,-2.099331,03/10/2019,64
57.148295,-2.099331,03/10/2019,56
57.148295,-2.099331,03/10/2019,40
57.148295,-2.099331,03/10/2019,40
57.148295,-2.099331,03/10/2019,52
57.148295,-2.099331,03/10/2019,52
57.148295,-2.099331,03/10/2019,32
57.148295,-2.099331,03/10/2019,64
57.148295,-2.099331,03/10/2019,72
57.148295,-2.099331,03/10/2019,72
57.148295,-2.099331,03/10/2019,88
57.148295,-2.099331,03/10/2019,132
57.148295,-2.099331,03/10/2019,172
57.148295,-2.099331,03/10/2019,132
57.148295,-2.099331,03/10/2019,236
57.148295,-2.099331,03/10/2019,264
57.148295,-2.099331,03/10/2019,392
57.148295,-2.099331,03/10/2019,340
57.148295,-2.099331,03/10/2019,416
57.148295,-2.099331,03/10/2019,508
57.148295,-2.099331,03/10/2019,604
57.148295,-2.099331,03/10/2019,524
57.148295,-2.099331,03/10/2019,540
57.148295,-2.099331,03/10/2019,528
57.148295,-2.099331,03/10/2019,504
57.148295,-2.099331,03/10/2019,496
57.148295,-2.099331,03/10/2019,348
57.148295,-2.099331,03/10/2019,448
57.148295,-2.099331,03/10/2019,408
57.148295,-2.099331,03/10/2019,352
57.148295,-2.099331,03/10/2019,424
57.148295,-2.099331,03/10/2019,272
57.148295,-2.099331,03/10/2019,412
57.148295,-2.099331,03/10/2019,412
57.148295,-2.099331,03/10/2019,392
57.148295,-2.099331,03/10/2019,416
57.148295,-2.099331,03/10/2019,436
57.148295,-2.099331,03/10/2019,416
57.148295,-2.099331,03/10/2019,496
57.148295,-2.099331,03/10/2019,332
57.148295,-2.099331,03/10/2019,388
57.148295,-2.099331,03/10/2019,420
57.148295,-2.099331,03/10/2019,472
57.148295,-2.099331,03/10/2019,452
57.148295,-2.099331,03/10/2019,472
57.148295,-2.099331,03/10/2019,424
57.148295,-2.099331,03/10/2019,476
57.148295,-2.099331,03/10/2019,476
57.148295,-2.099331,03/10/2019,384
57.148295,-2.099331,03/10/2019,428
57.148295,-2.099331,03/10/2019,436
57.148295,-2.099331,03/10/2019,440
57.148295,-2.099331,03/10/2019,420
57.148295,-2.099331,03/10/2019,468
57.148295,-2.099331,03/10/2019,544
57.148295,-2.099331,03/10/2019,580
57.148295,-2.099331,03/10/2019,500
57.148295,-2.099331,03/10/2019,532
57.148295,-2.099331,03/10/2019,520
57.148295,-2.099331,03/10/2019,504
57.148295,-2.099331,03/10/2019,616
57.148295,-2.099331,03/10/2019,452
57.148295,-2.099331,03/10/2019,508
57.148295,-2.099331,03/10/2019,496
57.148295,-2.099331,03/10/2019,464
57.148295,-2.099331,03/10/2019,516
57.148295,-2.099331,03/10/2019,408
57.148295,-2.099331,03/10/2019,380
57.148295,-2.099331,03/10/2019,444
57.148295,-2.099331,03/10/2019,320
57.148295,-2.099331,03/10/2019,384
57.148295,-2.099331,03/10/2019,412
57.148295,-2.099331,03/10/2019,420
57.148295,-2.099331,03/10/2019,308
57.148295,-2.099331,03/10/2019,344
57.148295,-2.099331,03/10/2019,276
57.148295,-2.099331,03/10/2019,296
57.148295,-2.099331,03/10/2019,296
57.148295,-2.099331,03/10/2019,252
57.148295,-2.099331,03/10/2019,244
57.148295,-2.099331,03/10/2019,232
57.148295,-2.099331,03/10/2019,196
57.148295,-2.099331,03/10/2019,192
57.148295,-2.099331,03/10/2019,168
57.148295,-2.099331,03/10/2019,152
57.148295,-2.099331,04/10/2019,96
57.148295,-2.099331,04/10/2019,128
57.148295,-2.099331,04/10/2019,116
57.148295,-2.099331,04/10/2019,112
57.148295,-2.099331,04/10/2019,136
57.148295,-2.099331,04/10/2019,92
57.148295,-2.099331,04/10/2019,56
57.148295,-2.099331,04/10/2019,108
57.148295,-2.099331,04/10/2019,76
57.148295,-2.099331,04/10/2019,80
57.148295,-2.099331,04/10/2019,96
57.148295,-2.099331,04/10/2019,72
57.148295,-2.099331,04/10/2019,96
57.148295,-2.099331,04/10/2019,68
57.148295,-2.099331,04/10/2019,60
57.148295,-2.099331,04/10/2019,56
57.148295,-2.099331,04/10/2019,36
57.148295,-2.099331,04/10/2019,36
57.148295,-2.099331,04/10/2019,32
57.148295,-2.099331,04/10/2019,76
57.148295,-2.099331,04/10/2019,72
57.148295,-2.099331,04/10/2019,140
57.148295,-2.099331,04/10/2019,104
57.148295,-2.099331,04/10/2019,136
57.148295,-2.099331,04/10/2019,132
57.148295,-2.099331,04/10/2019,240
57.148295,-2.099331,04/10/2019,320
57.148295,-2.099331,04/10/2019,356
57.148295,-2.099331,04/10/2019,360
57.148295,-2.099331,04/10/2019,436
57.148295,-2.099331,04/10/2019,440
57.148295,-2.099331,04/10/2019,476
57.148295,-2.099331,04/10/2019,484
57.148295,-2.099331,04/10/2019,488
57.148295,-2.099331,04/10/2019,412
57.148295,-2.099331,04/10/2019,452
57.148295,-2.099331,04/10/2019,392
57.148295,-2.099331,04/10/2019,392
57.148295,-2.099331,04/10/2019,408
57.148295,-2.099331,04/10/2019,424
57.148295,-2.099331,04/10/2019,396
57.148295,-2.099331,04/10/2019,356
57.148295,-2.099331,04/10/2019,392
57.148295,-2.099331,04/10/2019,424
57.148295,-2.099331,04/10/2019,400
57.148295,-2.099331,04/10/2019,400
57.148295,-2.099331,04/10/2019,432
57.148295,-2.099331,04/10/2019,460
57.148295,-2.099331,04/10/2019,420
57.148295,-2.099331,04/10/2019,352
57.148295,-2.099331,04/10/2019,476
57.148295,-2.099331,04/10/2019,436
57.148295,-2.099331,04/10/2019,416
57.148295,-2.099331,04/10/2019,468
57.148295,-2.099331,04/10/2019,412
57.148295,-2.099331,04/10/2019,420
57.148295,-2.099331,04/10/2019,552
57.148295,-2.099331,04/10/2019,432
57.148295,-2.099331,04/10/2019,408
57.148295,-2.099331,04/10/2019,548
57.148295,-2.099331,04/10/2019,520
57.148295,-2.099331,04/10/2019,468
57.148295,-2.099331,04/10/2019,440
57.148295,-2.099331,04/10/2019,440
57.148295,-2.099331,04/10/2019,540
57.148295,-2.099331,04/10/2019,596
57.148295,-2.099331,04/10/2019,556
57.148295,-2.099331,04/10/2019,532
57.148295,-2.099331,04/10/2019,492
57.148295,-2.099331,04/10/2019,556
57.148295,-2.099331,04/10/2019,552
57.148295,-2.099331,04/10/2019,484
57.148295,-2.099331,04/10/2019,504
57.148295,-2.099331,04/10/2019,448
57.148295,-2.099331,04/10/2019,488
57.148295,-2.099331,04/10/2019,480
57.148295,-2.099331,04/10/2019,484
57.148295,-2.099331,04/10/2019,408
57.148295,-2.099331,04/10/2019,500
57.148295,-2.099331,04/10/2019,380
57.148295,-2.099331,04/10/2019,480
57.148295,-2.099331,04/10/2019,364
57.148295,-2.099331,04/10/2019,396
57.148295,-2.099331,04/10/2019,340
57.148295,-2.099331,04/10/2019,388
57.148295,-2.099331,04/10/2019,388
57.148295,-2.099331,04/10/2019,336
57.148295,-2.099331,04/10/2019,372
57.148295,-2.099331,04/10/2019,472
57.148295,-2.099331,04/10/2019,532
57.148295,-2.099331,04/10/2019,352
57.148295,-2.099331,04/10/2019,300
57.148295,-2.099331,04/10/2019,316
57.148295,-2.099331,04/10/2019,292
57.148295,-2.099331,04/10/2019,276
57.148295,-2.099331,04/10/2019,296
57.148295,-2.099331,05/10/2019,348
57.148295,-2.099331,05/10/2019,244
57.148295,-2.099331,05/10/2019,204
57.148295,-2.099331,05/10/2019,208
57.148295,-2.099331,05/10/2019,212
57.148295,-2.099331,05/10/2019,168
57.148295,-2.099331,05/10/2019,160
57.148295,-2.099331,05/10/2019,188
57.148295,-2.099331,05/10/2019,128
57.148295,-2.099331,05/10/2019,244
57.148295,-2.099331,05/10/2019,176
57.148295,-2.099331,05/10/2019,184
57.148295,-2.099331,05/10/2019,196
57.148295,-2.099331,05/10/2019,136
57.148295,-2.099331,05/10/2019,104
57.148295,-2.099331,05/10/2019,120
57.148295,-2.099331,05/10/2019,136
57.148295,-2.099331,05/10/2019,100
57.148295,-2.099331,05/10/2019,80
57.148295,-2.099331,05/10/2019,88
57.148295,-2.099331,05/10/2019,92
57.148295,-2.099331,05/10/2019,68
57.148295,-2.099331,05/10/2019,80
57.148295,-2.099331,05/10/2019,108
57.148295,-2.099331,05/10/2019,88
57.148295,-2.099331,05/10/2019,140
57.148295,-2.099331,05/10/2019,220
57.148295,-2.099331,05/10/2019,188
57.148295,-2.099331,05/10/2019,152
57.148295,-2.099331,05/10/2019,140
57.148295,-2.099331,05/10/2019,192
57.148295,-2.099331,05/10/2019,180
57.148295,-2.099331,05/10/2019,228
57.148295,-2.099331,05/10/2019,200
57.148295,-2.099331,05/10/2019,316
57.148295,-2.099331,05/10/2019,272
57.148295,-2.099331,05/10/2019,344
57.148295,-2.099331,05/10/2019,396
57.148295,-2.099331,05/10/2019,384
57.148295,-2.099331,05/10/2019,404
57.148295,-2.099331,05/10/2019,372
57.148295,-2.099331,05/10/2019,376
57.148295,-2.099331,05/10/2019,368
57.148295,-2.099331,05/10/2019,436
57.148295,-2.099331,05/10/2019,452
57.148295,-2.099331,05/10/2019,304
57.148295,-2.099331,05/10/2019,424
57.148295,-2.099331,05/10/2019,452
57.148295,-2.099331,05/10/2019,492
57.148295,-2.099331,05/10/2019,520
57.148295,-2.099331,05/10/2019,524
57.148295,-2.099331,05/10/2019,592
57.148295,-2.099331,05/10/2019,624
57.148295,-2.099331,05/10/2019,516
57.148295,-2.099331,05/10/2019,548
57.148295,-2.099331,05/10/2019,584
57.148295,-2.099331,05/10/2019,540
57.148295,-2.099331,05/10/2019,452
57.148295,-2.099331,05/10/2019,428
57.148295,-2.099331,05/10/2019,448
57.148295,-2.099331,05/10/2019,596
57.148295,-2.099331,05/10/2019,552
57.148295,-2.099331,05/10/2019,516
57.148295,-2.099331,05/10/2019,536
57.148295,-2.099331,05/10/2019,452
57.148295,-2.099331,05/10/2019,616
57.148295,-2.099331,05/10/2019,536
57.148295,-2.099331,05/10/2019,628
57.148295,-2.099331,05/10/2019,656
57.148295,-2.099331,05/10/2019,644
57.148295,-2.099331,05/10/2019,624
57.148295,-2.099331,05/10/2019,492
57.148295,-2.099331,05/10/2019,568
57.148295,-2.099331,05/10/2019,652
57.148295,-2.099331,05/10/2019,460
57.148295,-2.099331,05/10/2019,432
57.148295,-2.099331,05/10/2019,412
57.148295,-2.099331,05/10/2019,460
57.148295,-2.099331,05/10/2019,424
57.148295,-2.099331,05/10/2019,492
57.148295,-2.099331,05/10/2019,444
57.148295,-2.099331,05/10/2019,372
57.148295,-2.099331,05/10/2019,404
57.148295,-2.099331,05/10/2019,408
57.148295,-2.099331,05/10/2019,372
57.148295,-2.099331,05/10/2019,396
57.148295,-2.099331,05/10/2019,364
57.148295,-2.099331,05/10/2019,376
57.148295,-2.099331,05/10/2019,408
57.148295,-2.099331,05/10/2019,456
57.148295,-2.099331,05/10/2019,416
57.148295,-2.099331,05/10/2019,348
57.148295,-2.099331,05/10/2019,432
57.148295,-2.099331,05/10/2019,392
57.148295,-2.099331,05/10/2019,332
57.148295,-2.099331,05/10/2019,312
57.148295,-2.099331,06/10/2019,220
57.148295,-2.099331,06/10/2019,296
57.148295,-2.099331,06/10/2019,256
57.148295,-2.099331,06/10/2019,312
57.148295,-2.099331,06/10/2019,188
57.148295,-2.099331,06/10/2019,228
57.148295,-2.099331,06/10/2019,204
57.148295,-2.099331,06/10/2019,140
57.148295,-2.099331,06/10/2019,200
57.148295,-2.099331,06/10/2019,204
57.148295,-2.099331,06/10/2019,184
57.148295,-2.099331,06/10/2019,168
57.148295,-2.099331,06/10/2019,124
57.148295,-2.099331,06/10/2019,156
57.148295,-2.099331,06/10/2019,116
57.148295,-2.099331,06/10/2019,116
57.148295,-2.099331,06/10/2019,144
57.148295,-2.099331,06/10/2019,84
57.148295,-2.099331,06/10/2019,100
57.148295,-2.099331,06/10/2019,76
57.148295,-2.099331,06/10/2019,88
57.148295,-2.099331,06/10/2019,76
57.148295,-2.099331,06/10/2019,36
57.148295,-2.099331,06/10/2019,48
57.148295,-2.099331,06/10/2019,64
57.148295,-2.099331,06/10/2019,84
57.148295,-2.099331,06/10/2019,76
57.148295,-2.099331,06/10/2019,108
57.148295,-2.099331,06/10/2019,80
57.148295,-2.099331,06/10/2019,92
57.148295,-2.099331,06/10/2019,88
57.148295,-2.099331,06/10/2019,136
57.148295,-2.099331,06/10/2019,116
57.148295,-2.099331,06/10/2019,120
57.148295,-2.099331,06/10/2019,144
57.148295,-2.099331,06/10/2019,164
57.148295,-2.099331,06/10/2019,184
57.148295,-2.099331,06/10/2019,224
57.148295,-2.099331,06/10/2019,224
57.148295,-2.099331,06/10/2019,260
57.148295,-2.099331,06/10/2019,268
57.148295,-2.099331,06/10/2019,276
57.148295,-2.099331,06/10/2019,336
57.148295,-2.099331,06/10/2019,388
57.148295,-2.099331,06/10/2019,372
57.148295,-2.099331,06/10/2019,424
57.148295,-2.099331,06/10/2019,384
57.148295,-2.099331,06/10/2019,448
57.148295,-2.099331,06/10/2019,444
57.148295,-2.099331,06/10/2019,444
57.148295,-2.099331,06/10/2019,476
57.148295,-2.099331,06/10/2019,420
57.148295,-2.099331,06/10/2019,552
57.148295,-2.099331,06/10/2019,468
57.148295,-2.099331,06/10/2019,408
57.148295,-2.099331,06/10/2019,452
57.148295,-2.099331,06/10/2019,472
57.148295,-2.099331,06/10/2019,472
57.148295,-2.099331,06/10/2019,392
57.148295,-2.099331,06/10/2019,420
57.148295,-2.099331,06/10/2019,400
57.148295,-2.099331,06/10/2019,396
57.148295,-2.099331,06/10/2019,444
57.148295,-2.099331,06/10/2019,412
57.148295,-2.099331,06/10/2019,404
57.148295,-2.099331,06/10/2019,384
57.148295,-2.099331,06/10/2019,400
57.148295,-2.099331,06/10/2019,388
57.148295,-2.099331,06/10/2019,532
57.148295,-2.099331,06/10/2019,468
57.148295,-2.099331,06/10/2019,368
57.148295,-2.099331,06/10/2019,384
57.148295,-2.099331,06/10/2019,396
57.148295,-2.099331,06/10/2019,388
57.148295,-2.099331,06/10/2019,368
57.148295,-2.099331,06/10/2019,388
57.148295,-2.099331,06/10/2019,392
57.148295,-2.099331,06/10/2019,336
57.148295,-2.099331,06/10/2019,312
57.148295,-2.099331,06/10/2019,320
57.148295,-2.099331,06/10/2019,320
57.148295,-2.099331,06/10/2019,296
57.148295,-2.099331,06/10/2019,272
57.148295,-2.099331,06/10/2019,248
57.148295,-2.099331,06/10/2019,324
57.148295,-2.099331,06/10/2019,288
57.148295,-2.099331,06/10/2019,224
57.148295,-2.099331,06/10/2019,220
57.148295,-2.099331,06/10/2019,252
57.148295,-2.099331,06/10/2019,188
57.148295,-2.099331,06/10/2019,200
57.148295,-2.099331,06/10/2019,192
57.148295,-2.099331,06/10/2019,160
57.148295,-2.099331,06/10/2019,144
57.148295,-2.099331,06/10/2019,164
57.148295,-2.099331,06/10/2019,120
57.148295,-2.099331,07/10/2019,100
57.148295,-2.099331,07/10/2019,104
57.148295,-2.099331,07/10/2019,92
57.148295,-2.099331,07/10/2019,116
57.148295,-2.099331,07/10/2019,48
57.148295,-2.099331,07/10/2019,72
57.148295,-2.099331,07/10/2019,96
57.148295,-2.099331,07/10/2019,52
57.148295,-2.099331,07/10/2019,96
57.148295,-2.099331,07/10/2019,48
57.148295,-2.099331,07/10/2019,76
57.148295,-2.099331,07/10/2019,48
57.148295,-2.099331,07/10/2019,52
57.148295,-2.099331,07/10/2019,24
57.148295,-2.099331,07/10/2019,40
57.148295,-2.099331,07/10/2019,32
57.148295,-2.099331,07/10/2019,48
57.148295,-2.099331,07/10/2019,28
57.148295,-2.099331,07/10/2019,52
57.148295,-2.099331,07/10/2019,84
57.148295,-2.099331,07/10/2019,84
57.148295,-2.099331,07/10/2019,88
57.148295,-2.099331,07/10/2019,124
57.148295,-2.099331,07/10/2019,144
57.148295,-2.099331,07/10/2019,180
57.148295,-2.099331,07/10/2019,224
57.148295,-2.099331,07/10/2019,276
57.148295,-2.099331,07/10/2019,352
57.148295,-2.099331,07/10/2019,328
57.148295,-2.099331,07/10/2019,376
57.148295,-2.099331,07/10/2019,404
57.148295,-2.099331,07/10/2019,596
57.148295,-2.099331,07/10/2019,496
57.148295,-2.099331,07/10/2019,516
57.148295,-2.099331,07/10/2019,472
57.148295,-2.099331,07/10/2019,444
57.148295,-2.099331,07/10/2019,432
57.148295,-2.099331,07/10/2019,348
57.148295,-2.099331,07/10/2019,368
57.148295,-2.099331,07/10/2019,460
57.148295,-2.099331,07/10/2019,396
57.148295,-2.099331,07/10/2019,372
57.148295,-2.099331,07/10/2019,352
57.148295,-2.099331,07/10/2019,284
57.148295,-2.099331,07/10/2019,340
57.148295,-2.099331,07/10/2019,372
57.148295,-2.099331,07/10/2019,324
57.148295,-2.099331,07/10/2019,428
57.148295,-2.099331,07/10/2019,396
57.148295,-2.099331,07/10/2019,376
57.148295,-2.099331,07/10/2019,372
57.148295,-2.099331,07/10/2019,396
57.148295,-2.099331,07/10/2019,400
57.148295,-2.099331,07/10/2019,412
57.148295,-2.099331,07/10/2019,440
57.148295,-2.099331,07/10/2019,404
57.148295,-2.099331,07/10/2019,384
57.148295,-2.099331,07/10/2019,376
57.148295,-2.099331,07/10/2019,400
57.148295,-2.099331,07/10/2019,404
57.148295,-2.099331,07/10/2019,448
57.148295,-2.099331,07/10/2019,412
57.148295,-2.099331,07/10/2019,388
57.148295,-2.099331,07/10/2019,460
57.148295,-2.099331,07/10/2019,424
57.148295,-2.099331,07/10/2019,360
57.148295,-2.099331,07/10/2019,508
57.148295,-2.099331,07/10/2019,468
57.148295,-2.099331,07/10/2019,536
57.148295,-2.099331,07/10/2019,500
57.148295,-2.099331,07/10/2019,512
57.148295,-2.099331,07/10/2019,408
57.148295,-2.099331,07/10/2019,360
57.148295,-2.099331,07/10/2019,400
57.148295,-2.099331,07/10/2019,408
57.148295,-2.099331,07/10/2019,416
57.148295,-2.099331,07/10/2019,420
57.148295,-2.099331,07/10/2019,352
57.148295,-2.099331,07/10/2019,348
57.148295,-2.099331,07/10/2019,372
57.148295,-2.099331,07/10/2019,364
57.148295,-2.099331,07/10/2019,316
57.148295,-2.099331,07/10/2019,308
57.148295,-2.099331,07/10/2019,236
57.148295,-2.099331,07/10/2019,364
57.148295,-2.099331,07/10/2019,248
57.148295,-2.099331,07/10/2019,340
57.148295,-2.099331,07/10/2019,244
57.148295,-2.099331,07/10/2019,204
57.148295,-2.099331,07/10/2019,220
57.148295,-2.099331,07/10/2019,184
57.148295,-2.099331,07/10/2019,184
57.148295,-2.099331,07/10/2019,192
57.148295,-2.099331,07/10/2019,116
57.148295,-2.099331,07/10/2019,132
57.148295,-2.099331,07/10/2019,116
57.148295,-2.099331,08/10/2019,96
57.148295,-2.099331,08/10/2019,100
57.148295,-2.099331,08/10/2019,56
57.148295,-2.099331,08/10/2019,44
57.148295,-2.099331,08/10/2019,68
57.148295,-2.099331,08/10/2019,64
57.148295,-2.099331,08/10/2019,32
57.148295,-2.099331,08/10/2019,36
57.148295,-2.099331,08/10/2019,36
57.148295,-2.099331,08/10/2019,48
57.148295,-2.099331,08/10/2019,56
57.148295,-2.099331,08/10/2019,60
57.148295,-2.099331,08/10/2019,8
57.148295,-2.099331,08/10/2019,28
57.148295,-2.099331,08/10/2019,40
57.148295,-2.099331,08/10/2019,44
57.148295,-2.099331,08/10/2019,36
57.148295,-2.099331,08/10/2019,48
57.148295,-2.099331,08/10/2019,44
57.148295,-2.099331,08/10/2019,76
57.148295,-2.099331,08/10/2019,64
57.148295,-2.099331,08/10/2019,116
57.148295,-2.099331,08/10/2019,132
57.148295,-2.099331,08/10/2019,144
57.148295,-2.099331,08/10/2019,140
57.148295,-2.099331,08/10/2019,224
57.148295,-2.099331,08/10/2019,344
57.148295,-2.099331,08/10/2019,332
57.148295,-2.099331,08/10/2019,392
57.148295,-2.099331,08/10/2019,352
57.148295,-2.099331,08/10/2019,388
57.148295,-2.099331,08/10/2019,576
57.148295,-2.099331,08/10/2019,440
57.148295,-2.099331,08/10/2019,556
57.148295,-2.099331,08/10/2019,504
57.148295,-2.099331,08/10/2019,444
57.148295,-2.099331,08/10/2019,356
57.148295,-2.099331,08/10/2019,460
57.148295,-2.099331,08/10/2019,368
57.148295,-2.099331,08/10/2019,424
57.148295,-2.099331,08/10/2019,332
57.148295,-2.099331,08/10/2019,364
57.148295,-2.099331,08/10/2019,376
57.148295,-2.099331,08/10/2019,360
57.148295,-2.099331,08/10/2019,384
57.148295,-2.099331,08/10/2019,392
57.148295,-2.099331,08/10/2019,432
57.148295,-2.099331,08/10/2019,352
57.148295,-2.099331,08/10/2019,416
57.148295,-2.099331,08/10/2019,424
57.148295,-2.099331,08/10/2019,416
57.148295,-2.099331,08/10/2019,476
57.148295,-2.099331,08/10/2019,340
57.148295,-2.099331,08/10/2019,424
57.148295,-2.099331,08/10/2019,432
57.148295,-2.099331,08/10/2019,364
57.148295,-2.099331,08/10/2019,412
57.148295,-2.099331,08/10/2019,424
57.148295,-2.099331,08/10/2019,376
57.148295,-2.099331,08/10/2019,364
57.148295,-2.099331,08/10/2019,376
57.148295,-2.099331,08/10/2019,420
57.148295,-2.099331,08/10/2019,380
57.148295,-2.099331,08/10/2019,492
57.148295,-2.099331,08/10/2019,484
57.148295,-2.099331,08/10/2019,480
57.148295,-2.099331,08/10/2019,476
57.148295,-2.099331,08/10/2019,524
57.148295,-2.099331,08/10/2019,548
57.148295,-2.099331,08/10/2019,548
57.148295,-2.099331,08/10/2019,604
57.148295,-2.099331,08/10/2019,476
57.148295,-2.099331,08/10/2019,468
57.148295,-2.099331,08/10/2019,408
57.148295,-2.099331,08/10/2019,448
57.148295,-2.099331,08/10/2019,396
57.148295,-2.099331,08/10/2019,388
57.148295,-2.099331,08/10/2019,372
57.148295,-2.099331,08/10/2019,380
57.148295,-2.099331,08/10/2019,360
57.148295,-2.099331,08/10/2019,376
57.148295,-2.099331,08/10/2019,392
57.148295,-2.099331,08/10/2019,300
57.148295,-2.099331,08/10/2019,272
57.148295,-2.099331,08/10/2019,340
57.148295,-2.099331,08/10/2019,348
57.148295,-2.099331,08/10/2019,284
57.148295,-2.099331,08/10/2019,264
57.148295,-2.099331,08/10/2019,380
57.148295,-2.099331,08/10/2019,272
57.148295,-2.099331,08/10/2019,200
57.148295,-2.099331,08/10/2019,168
57.148295,-2.099331,08/10/2019,116
57.148295,-2.099331,08/10/2019,200
57.148295,-2.099331,08/10/2019,152
57.148295,-2.099331,08/10/2019,120
57.148295,-2.099331,09/10/2019,132
57.148295,-2.099331,09/10/2019,56
57.148295,-2.099331,09/10/2019,48
57.148295,-2.099331,09/10/2019,84
57.148295,-2.099331,09/10/2019,80
57.148295,-2.099331,09/10/2019,60
